clearing_s,clears,enroute_measures,failures,fallbacks,measurement_s,measures,move_m,movement_s,noise,route_end,scenario,seconds_per_source,seed,source_count,stations,success,switching_s,time_accounting_residual_s,total_time_s,variant,wall_s
60.0,12,12,0,0,1315.0,263,22484.18608728399,4496.837217456797,legacy,False,random,509.4864347880664,2007525827,12,21,True,242.0,0.0,6113.837217456797,neighborhood,1.324381300000823
66.0,14,0,2,0,1255.0,251,22618.852653480255,4523.770530696049,legacy,False,random,506.39754422467075,2007525827,12,21,True,232.0,0.0,6076.770530696049,neighborhood_joint,0.47140789999684785
84.0,18,12,3,1,1205.0,241,22216.562011981947,4443.31240239639,legacy,False,random,397.1541601597594,2007525828,15,21,True,225.0,9.094947017729282e-13,5957.312402396391,neighborhood,1.3548596000036923
87.0,19,0,4,1,1115.0,223,22345.4933363202,4469.09866726404,legacy,False,random,391.87324448426926,2007525828,15,21,True,207.0,-9.094947017729282e-13,5878.098667264039,neighborhood_joint,0.6410936000029324
74.0,16,6,3,0,1215.0,243,20161.87742500188,4032.375485000376,legacy,False,random,426.64426807695196,2007525829,13,21,True,225.0,-9.094947017729282e-13,5546.375485000375,neighborhood,1.0285542000056012
71.0,15,0,2,0,1190.0,238,20248.24242196455,4049.648484392909,legacy,False,random,425.20372956868533,2007525829,13,21,True,217.0,9.094947017729282e-13,5527.648484392909,neighborhood_joint,0.6547448000055738
79.0,17,7,3,0,975.0,195,20676.894939779693,4135.378987955939,legacy,False,random,383.0270705682814,2007525830,14,21,True,173.0,0.0,5362.378987955939,neighborhood,1.242016499993042
73.0,15,0,1,0,925.0,185,21000.792427116623,4200.158485423325,legacy,False,random,383.08274895880896,2007525830,14,21,True,165.0,0.0,5363.158485423325,neighborhood_joint,0.6927900000009686
78.0,16,14,1,0,1280.0,256,21352.97572529273,4270.595145058548,legacy,False,random,390.9730096705698,2007525831,15,21,True,236.0,-9.094947017729282e-13,5864.595145058547,neighborhood,1.5940591000107815
84.0,18,0,3,0,1235.0,247,21766.718333785277,4353.343666757055,legacy,False,random,393.62291111713705,2007525831,15,21,True,232.0,9.094947017729282e-13,5904.343666757056,neighborhood_joint,0.5924238000006881
70.0,16,8,5,1,1450.0,290,20444.033435154048,4088.8066870308107,legacy,False,random,534.98242609371,2007525832,11,21,True,276.0,0.0,5884.80668703081,neighborhood,0.7114733000053093
79.0,19,0,8,1,1330.0,266,20757.82204951566,4151.564409903131,legacy,False,random,528.142219082103,2007525832,11,21,True,249.0,1.8189894035458565e-12,5809.564409903132,neighborhood_joint,0.5370476999960374
88.0,20,12,6,1,1160.0,232,21080.791407209916,4216.1582814419835,legacy,False,random,405.7255915315701,2007525833,14,21,True,216.0,-1.8189894035458565e-12,5680.158281441982,neighborhood,1.516947900003288
97.0,23,0,9,3,1170.0,234,22321.810620517732,4464.362124103545,legacy,False,random,424.8830088645389,2007525833,14,21,True,217.0,-9.094947017729282e-13,5948.362124103544,neighborhood_joint,0.9113556999946013
74.0,16,12,3,0,1260.0,252,20057.488826180084,4011.4977652360167,legacy,False,random,429.1921357873858,2007525834,13,21,True,234.0,-1.8189894035458565e-12,5579.497765236015,neighborhood,0.9821052999905078
74.0,16,0,3,0,1190.0,238,20521.29366226125,4104.258732452249,legacy,False,random,430.0199024963267,2007525834,13,21,True,222.0,-1.8189894035458565e-12,5590.258732452247,neighborhood_joint,0.4709401999862166
77.0,17,13,4,1,1220.0,244,20277.977731905863,4055.595546381173,legacy,False,random,429.0458112600903,2007525835,13,21,True,225.0,9.094947017729282e-13,5577.595546381174,neighborhood,1.1112169999978505
68.0,14,0,1,0,1095.0,219,20265.128272866412,4053.025654573281,legacy,False,random,416.69428112102173,2007525835,13,21,True,201.0,1.8189894035458565e-12,5417.025654573283,neighborhood_joint,0.48919150000438094
68.0,14,14,1,0,1465.0,293,22671.157887299316,4534.231577459865,legacy,False,random,487.4793521122973,2007525836,13,21,True,270.0,0.0,6337.231577459865,neighborhood,1.1494601000013063
71.0,15,0,2,1,1310.0,262,23579.8192934763,4715.9638586952615,legacy,False,random,487.6895275919433,2007525836,13,21,True,243.0,1.8189894035458565e-12,6339.963858695263,neighborhood_joint,0.5059927000111202
78.0,16,15,1,0,1360.0,272,22996.96976966586,4599.3939539331695,legacy,False,random,419.55959692887785,2007525837,15,21,True,256.0,-1.8189894035458565e-12,6293.393953933168,neighborhood,0.9869780000008177
75.0,15,0,0,0,1235.0,247,22935.951150177792,4587.190230035558,legacy,False,random,408.3460153357037,2007525837,15,21,True,228.0,-1.8189894035458565e-12,6125.190230035556,neighborhood_joint,0.4421052999969106
82.0,18,14,4,1,1250.0,250,22006.06298116841,4401.212596233682,legacy,False,random,425.87232830240595,2007525838,14,21,True,229.0,9.094947017729282e-13,5962.212596233683,neighborhood,0.88579880000907
73.0,15,0,1,0,1155.0,231,22111.01663793792,4422.203327587583,legacy,False,random,418.58595197054166,2007525838,14,21,True,210.0,0.0,5860.203327587583,neighborhood_joint,0.38696899999922607
70.0,16,12,5,1,1570.0,314,22580.857513568422,4516.171502713683,legacy,False,random,586.3792275194257,2007525839,11,21,True,294.0,0.0,6450.171502713683,neighborhood,0.7991087000118569
61.0,13,0,2,1,1450.0,290,25558.555574471437,5111.711114894287,legacy,False,random,626.7919195358444,2007525839,11,21,True,272.0,9.094947017729282e-13,6894.711114894288,neighborhood_joint,0.32754329999443144
390.0,122,14,110,2,1405.0,281,27662.97726405275,5532.595452810548,legacy,False,random,632.2162877342123,2007525840,12,21,True,259.0,0.0,7586.595452810548,neighborhood,0.8736186000023736
90.0,22,0,10,1,1290.0,258,25004.1822496702,5000.836449934041,legacy,False,random,551.6530374945035,2007525840,12,21,True,239.0,0.0,6619.836449934041,neighborhood_joint,0.37030809999851044
88.0,20,16,6,2,1300.0,260,22159.198469100138,4431.839693820026,legacy,False,random,432.70283527285886,2007525841,14,21,True,238.0,-1.8189894035458565e-12,6057.839693820024,neighborhood,1.0333327999978792
88.0,20,0,6,2,1230.0,246,23045.388211267265,4609.077642253451,legacy,False,random,439.50554587524647,2007525841,14,21,True,226.0,0.0,6153.077642253451,neighborhood_joint,0.4634310999972513
69.0,15,7,3,1,1255.0,251,24128.92154095809,4825.784308191616,legacy,False,random,531.9820256826347,2007525842,12,21,True,234.0,0.0,6383.784308191616,neighborhood,0.6708495000057155
66.0,14,0,2,1,1195.0,239,24036.74175087339,4807.348350174676,legacy,False,random,523.8623625145565,2007525842,12,21,True,218.0,1.8189894035458565e-12,6286.348350174678,neighborhood_joint,0.3703074000077322
